Name EN,Name CN
"Sonic Adventure 2 - Battle (Japan) (En,Ja,Fr,De,Es)",索尼克大冒险2
Jikkyou World Soccer 2002 (Japan),国际超级明星足球3
Croket! Ban-King no Kiki o Sukue (Japan) (Rev 1),禁货猎人
Disney Sports - Soccer (Japan),迪士尼足球
Disney Sports - Skateboarding (Japan),迪士尼滑板
Crash Bandicoot - Bakusou! Nitro Kart (Japan),古惑狼赛车 - 氮气竞赛
"Metal Gear Solid - The Twin Snakes (Japan) (En,Ja) (Disc 1)",合金装备 - 孪蛇
"Metal Gear Solid - The Twin Snakes (Japan) (En,Ja) (Disc 2)",合金装备 - 孪蛇
"Phantasy Star Online Episode I & II (Japan) (En,Ja,Fr,De,Es) (Rev 2)",梦幻之星在线 - 一章&二章
Giant Egg - Billy Hatcher no Daibouken (Japan) (Rev 1),光与蛋 - 比利哈恰的大冒险
Super Monkey Ball (Japan) (Rev 2),超级猴球
Super Monkey Ball 2 (Japan),超级猴球2
Virtua Striker 3 Ver. 2002 (Japan),VR射手3
Bleach GC - Tasogare ni Mamieru Shinigami (Japan),死神GC～黄昏时分的死神～
Virtua Fighter Cyber Generation - Judgment Six no Yabou (Japan),VR战士电脑世纪 - 六判官之野望
"Sonic Heroes (Japan) (En,Ja,Fr,De,Es,It)",索尼克英雄
Sonic Mega Collection (Japan),索尼克百万合集
Eternal Arcadia Legends (Japan),永恒的阿尔卡迪亚传说
Sega Soccer Slam (Japan),世嘉暴力足球
Kaijuu no Shima - Amazing Island (Japan),怪兽岛历险记
Biohazard 2 (Japan),生化危机2
Biohazard 3 - Last Escape (Japan),生化危机3 - 最终逃脱
Biohazard Zero (Japan) (Disc 1),生化危机0
Biohazard Zero (Japan) (Disc 2),生化危机0
Biohazard - Code - Veronica - Kanzenban (Japan) (Disc 1),生化危机 - 代号维罗妮卡
Biohazard - Code - Veronica - Kanzenban (Japan) (Disc 2),生化危机 - 代号维罗妮卡
"Super Monkey Ball 2 (Europe) (En,Fr,De,Es,It)",超级猴球2
"Luigi's Mansion (Europe) (En,Fr,De,Es,It) (Rev 1)",路易吉洋楼
"Prince of Persia - Warrior Within (Europe) (En,Fr,De,Es,It,Nl)",波斯王子 - 武者之心
"Asterix & Obelix XXL (Europe) (En,Fr,De,Es,It)",幻想新国度XXL
"Tom Clancy's Splinter Cell - Pandora Tomorrow (Europe) (Fr,De,Es,It)",纵横谍海 - 潘朵拉计划
"Paper Mario - The Thousand-Year Door (Europe) (En,Fr,De,Es,It)",纸片马力欧RPG
"Mortal Kombat - Deadly Alliance (Europe) (En,Fr,De,Es,It)",真人快打 - 致命联盟
"Tony Hawk's American Wasteland (Europe) (En,Fr,De,Es,It)",托尼霍克滑板 - 美国荒野
