Name EN,Name CN
"Bio Hazard Battle (USA, Europe)",生化危机 - 战斗
Bishoujo Senshi Sailor Moon (Japan),美少女战士
"Blades of Vengeance (USA, Europe)",复仇之刃
Blaster Master 2 (USA),疾风战车 2
Blaster Master 2 (USA) (Beta 2),疾风战车 2
Blaster Master 2 (USA) (Beta 1),疾风战车 2
Blockbuster World Video Game Championship II (USA),爆炸灌篮 2
Blockout (World),立体方块
"Bloodshot (Europe) (En,Fr,De,Es)",血枪
Blue Almanac (Japan),蓝色年代
"Body Count (Europe) (En,Fr,De,Es,It)",僵尸伯爵
"Body Count (Europe) (En,Fr,De,Es,It) (Beta)",僵尸伯爵
Body Count (Brazil) (En),僵尸伯爵
Body Count (Brazil) (En) (Beta) (1994-01-27),僵尸伯爵
Body Count (Brazil) (En) (Beta) (1994-02-08),僵尸伯爵
Body Count (Brazil) (En) (Beta) (1994-03-08),僵尸伯爵
Body Count (Brazil) (En) (Beta) (1994-03-03),僵尸伯爵
Bomber (USA) (Sega Gopher),轰炸机
Bomber (Europe) (Sega Reactor),轰炸机
"Bonanza Bros. (USA, Europe, Korea) (En) (Rev B)",淘金兄弟
"Bonanza Bros. (Japan, Europe) (En,Ja)",淘金兄弟
"Bonanza Bros. (Japan, Europe) (En,Ja) (Rev A)",淘金兄弟
"Bonkers (USA, Europe)",邦卡猫大冒险
"Bonkers (USA, Europe) (Beta) (1994-05-03)",邦卡猫大冒险
"Bonkers (USA, Europe) (Beta) (1994-03-28)",邦卡猫大冒险
"Bonkers (USA, Europe) (Beta) (1994-08-04)",邦卡猫大冒险
"Bonkers (USA, Europe) (Beta) (1994-08-25)",邦卡猫大冒险
"Bonkers (USA, Europe) (Beta) (1994-08-29)",邦卡猫大冒险
Boogerman - A Pick and Flick Adventure (Europe),吹嘘人
Boogerman - A Pick and Flick Adventure (USA),吹嘘人
Boogie Woogie Bowling (Japan),动感宝龄球
Bottle Taps Race (Europe) (Sega Reactor),瓶盖竞赛
Bottle Taps Race (USA) (Unl),瓶盖竞赛
Boxing Legends of the Ring (USA),拳击传奇
Bram Stoker's Dracula (Europe),吸血鬼德古拉之谜
Bram Stoker's Dracula (USA),吸血鬼德古拉之谜
"Brave Battle Saga - Legend of the Magic Warrior (USA, Europe) (Unl)",
Breach (USA) (Proto),
Brett Hull Hockey 95 (USA),赫尔曲棍球 95
Brian Lara Cricket (Australia),布莱恩板球 95
Brian Lara Cricket (Europe),布莱恩板球 95
Brian Lara Cricket 96 (Europe),布莱恩板球 96
Brian Lara Cricket 96 (Europe) (Rev 1),布莱恩板球 96
"Brutal - Paws of Fury (Europe) (En,Fr,De)",动物快打
Brutal - Paws of Fury (USA),动物快打
Bubba 'N' Stix (Europe),布巴与史地克
Bubba 'N' Stix (USA),布巴与史地克
Bubba N Stix (Europe) (Beta),
Bubble and Squeak (USA),泡泡与史威克之冒险
Bubble and Squeak (Europe),泡泡与史威克之冒险
"Bubsy II (USA, Europe)",音速狐 2
"Bubsy in - Claws Encounters of the Furred Kind (USA, Europe)",音速狐 - 毛皮族的爪子奇遇
"Buck Rogers - Countdown to Doomsday (USA, Europe)",别克罗杰最终审判
Budokan - The Martial Spirit (Europe),武道馆 - 大和魂
Budokan - The Martial Spirit (USA) (Unl),武道馆 - 大和魂
Budokan - The Martial Spirit (USA) (Rev 1) (Beta) (1990-09-25),武道馆 - 大和魂
"Bug's Life, A - Chong Chong Weiji (Taiwan) (En) (Unl)",虫虫危机
Bugs Bunny in Double Trouble (USA) (Demo) (Sega Channel) (Test Drive),兔八哥 - 危机重重
Bugs Bunny in Double Trouble (USA),兔八哥 - 危机重重
"Bugs Bunny in Double Trouble (Europe) (En,Fr,De,Es,It)",兔八哥 - 危机重重
"Bulls versus Blazers and the NBA Playoffs (USA, Europe)",NBA公牛vs开拓者
Bulls vs Lakers (China) (En) (Pirate),NBA公牛vs湖人
"Bulls vs Lakers and the NBA Playoffs (USA, Europe)",NBA公牛vs湖人
Burning Force (Europe),燃烧战队
Burning Force (Japan) (En),燃烧战队
Burning Force (USA),燃烧战队
Burning Force (World) (Evercade),燃烧战队
"Cadash (USA, Korea) (En)",斩魔传
Caesar no Yabou (Japan),凯撒雄心
Caesar no Yabou II (Japan),凯撒雄心 2
Caesars Palace (USA),凯撒的宫殿
Cal Ripken Jr. Baseball (USA),小卡尔里普肯棒球
Caliber.50 (USA),越战勇士
"California Games (USA, Europe)",加州游戏
Canhao (Brazil) (Mega Drive 4),加农炮
Cannon Fodder (World) (Evercade),炮灰向前冲
Cannon Fodder (Europe),炮灰向前冲
Canon - The Legend of the New Gods (USA) (Piko Interactive) (Unl),
Captain America and the Avengers (Europe),美军上尉与复仇者
Captain America and the Avengers (USA),美军上尉与复仇者
Captain America and the Avengers (USA) (Beta),美军上尉与复仇者
"Captain Lang (Japan) (En,Ja)",兰船长
Captain Planet and the Planeteers (Europe),外星指挥官
Captain Planet and the Planeteers (Europe) (Beta),外星指挥官
"Castle of Illusion Starring Mickey Mouse (USA, Europe)",米老鼠之奇幻城堡
Castlevania - Bloodlines (USA),恶魔城 - 血族
Castlevania - Bloodlines (USA) (Castlevania Anniversary Collection),恶魔城 - 血族
Castlevania - Bloodlines (USA) (Beta) (1993-10-07),恶魔城 - 血族
"Castlevania - Bloodlines (USA, Europe) (Switch Online)",恶魔城 - 血族
Castlevania - Bloodlines (USA) (Beta) (1993-08-04),恶魔城 - 血族
Castlevania - The New Generation (Europe),恶魔城 - 新的时代
Castlevania - The New Generation (Europe) (Beta) (1993-12-xx),恶魔城 - 新的时代
Castlevania - The New Generation (Europe) (Mega Drive Mini),恶魔城 - 新的时代
